age;duration;campaign;pdays;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;job;marital;education;default;housing;loan;contact;month;day_of_week;previous;poutcome;y
31;184;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;no;cellular;aug;thu;0;nonexistent;1
45;41;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
54;252;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
32;154;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;103;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;unknown;no;yes;cellular;aug;thu;0;nonexistent;1
34;137;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
35;238;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;55;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
36;125;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
34;98;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
47;107;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;high.school;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
42;71;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
49;151;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
54;169;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;unknown;no;yes;cellular;aug;thu;0;nonexistent;1
45;167;1;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.9y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
56;114;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;unknown;unknown;cellular;aug;thu;0;nonexistent;1
50;50;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;47;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
41;92;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;basic.4y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
41;228;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;basic.4y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
41;293;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;basic.4y;unknown;yes;no;telephone;aug;thu;0;nonexistent;1
38;98;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
49;205;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
41;107;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;basic.4y;unknown;no;no;cellular;aug;thu;0;nonexistent;1
34;260;6;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
59;152;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
47;200;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;divorced;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
49;127;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;divorced;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;10;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
33;273;3;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;101;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;unknown;no;yes;cellular;aug;thu;0;nonexistent;1
31;465;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
30;145;1;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
36;593;2;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.9y;unknown;yes;yes;cellular;aug;thu;0;nonexistent;2
50;93;1;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;0;nonexistent;1
40;141;1;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
40;155;1;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
33;370;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
30;111;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
32;159;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
36;1217;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;313;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
35;38;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;no;cellular;aug;thu;0;nonexistent;1
42;213;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
51;297;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;unknown;yes;yes;cellular;aug;thu;0;nonexistent;1
54;128;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
34;812;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;2
32;356;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
32;605;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
58;86;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;divorced;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
42;935;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;143;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
57;92;1;999;1.4;93.444;-36.1;4.964;5228.1;retired;married;basic.4y;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;414;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
31;95;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
41;127;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
29;103;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;high.school;no;no;no;cellular;aug;thu;0;nonexistent;1
31;69;3;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
29;90;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;high.school;no;no;no;cellular;aug;thu;0;nonexistent;1
54;148;13;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
52;110;5;999;1.4;93.444;-36.1;4.964;5228.1;services;married;basic.9y;unknown;yes;yes;cellular;aug;thu;0;nonexistent;1
31;515;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;214;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
32;457;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
39;421;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
48;240;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
29;112;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
40;374;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
41;423;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
49;503;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;thu;0;nonexistent;1
29;158;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
31;95;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;67;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
47;93;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
31;230;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
31;113;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
49;103;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;high.school;no;no;no;cellular;aug;thu;0;nonexistent;1
36;106;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;divorced;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;294;6;999;1.4;93.444;-36.1;4.964;5228.1;management;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
30;165;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
32;59;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
35;51;3;999;1.4;93.444;-36.1;4.964;5228.1;entrepreneur;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;56;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
31;108;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
50;89;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
50;174;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
36;112;1;999;1.4;93.444;-36.1;4.964;5228.1;management;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
41;146;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;divorced;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
36;406;1;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.9y;unknown;no;no;cellular;aug;thu;0;nonexistent;1
34;518;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;2
30;272;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
47;168;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;high.school;no;no;no;cellular;aug;thu;0;nonexistent;1
44;314;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.6y;unknown;no;no;cellular;aug;thu;0;nonexistent;1
49;260;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
29;85;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;no;telephone;aug;thu;0;nonexistent;1
46;87;5;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
45;90;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.6y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
45;505;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;2
31;104;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
41;511;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
45;187;2;999;1.4;93.444;-36.1;4.964;5228.1;services;married;high.school;unknown;yes;yes;telephone;aug;thu;0;nonexistent;1
31;197;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
39;78;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;divorced;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
32;118;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
40;343;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
34;221;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
30;280;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;divorced;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
59;265;1;999;1.4;93.444;-36.1;4.964;5228.1;retired;married;basic.4y;no;yes;yes;cellular;aug;thu;0;nonexistent;1
39;158;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;divorced;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
46;206;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;unknown;no;no;cellular;aug;thu;0;nonexistent;1
32;133;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
30;159;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
33;924;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;yes;cellular;aug;thu;0;nonexistent;1
44;145;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.6y;unknown;no;no;cellular;aug;thu;0;nonexistent;1
34;85;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
58;64;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;yes;yes;telephone;aug;thu;0;nonexistent;1
34;214;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;no;no;telephone;aug;thu;0;nonexistent;1
54;834;9;999;1.4;93.444;-36.1;4.964;5228.1;services;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;2
47;3322;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;high.school;no;yes;yes;cellular;aug;thu;0;nonexistent;1
30;153;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;high.school;unknown;no;yes;cellular;aug;thu;0;nonexistent;1
31;136;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;basic.6y;no;no;no;cellular;aug;thu;0;nonexistent;1
56;366;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;yes;no;cellular;aug;thu;0;nonexistent;1
58;260;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
30;107;4;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;no;cellular;aug;thu;0;nonexistent;1
36;1184;2;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.9y;unknown;no;no;cellular;aug;thu;0;nonexistent;2
31;208;4;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
31;698;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;basic.6y;no;yes;yes;telephone;aug;thu;0;nonexistent;2
49;11;14;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;yes;cellular;aug;thu;0;nonexistent;1
57;433;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;unknown;yes;yes;cellular;aug;thu;0;nonexistent;1
53;134;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.6y;unknown;unknown;unknown;cellular;aug;thu;0;nonexistent;1
39;80;3;999;1.4;93.444;-36.1;4.964;5228.1;management;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
59;95;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
53;201;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;high.school;unknown;no;no;cellular;aug;thu;0;nonexistent;1
30;1151;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;high.school;unknown;yes;yes;cellular;aug;thu;0;nonexistent;2
33;189;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;yes;cellular;aug;thu;0;nonexistent;1
33;168;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;yes;cellular;aug;thu;0;nonexistent;1
47;61;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
32;388;4;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;122;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;no;no;telephone;aug;thu;0;nonexistent;1
35;448;3;999;1.4;93.444;-36.1;4.964;5228.1;management;married;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
58;60;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
47;167;4;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
49;92;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;yes;no;telephone;aug;thu;0;nonexistent;1
50;350;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;449;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;no;no;cellular;aug;thu;0;nonexistent;1
49;158;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.4y;no;yes;no;telephone;aug;thu;0;nonexistent;1
55;388;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;divorced;professional.course;no;no;yes;cellular;aug;thu;0;nonexistent;1
44;145;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;divorced;professional.course;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
48;112;8;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;no;no;cellular;aug;thu;0;nonexistent;1
32;217;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
32;153;3;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
31;337;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
30;94;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;yes;cellular;aug;thu;0;nonexistent;1
45;425;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.6y;no;yes;yes;cellular;aug;thu;0;nonexistent;1
49;377;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;divorced;professional.course;unknown;no;no;cellular;aug;thu;0;nonexistent;1
42;52;2;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.4y;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
31;168;4;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
47;1231;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;unknown;unknown;cellular;aug;thu;0;nonexistent;2
35;41;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;yes;cellular;aug;thu;0;nonexistent;1
35;347;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;yes;cellular;aug;thu;0;nonexistent;1
41;789;1;999;1.4;93.444;-36.1;4.964;5228.1;management;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
35;636;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
35;34;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;yes;telephone;aug;thu;0;nonexistent;1
47;65;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;128;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;unknown;unknown;telephone;aug;thu;0;nonexistent;1
35;884;2;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;2
46;63;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
51;187;2;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;thu;0;nonexistent;1
31;170;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;high.school;no;yes;no;cellular;aug;thu;0;nonexistent;1
51;129;1;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.9y;unknown;yes;yes;cellular;aug;thu;0;nonexistent;1
33;277;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;no;cellular;aug;thu;0;nonexistent;1
47;84;4;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;basic.9y;unknown;yes;yes;cellular;aug;thu;0;nonexistent;1
50;219;7;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;basic.9y;no;yes;no;cellular;aug;thu;0;nonexistent;1
34;38;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;yes;cellular;aug;thu;0;nonexistent;1
34;244;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
33;155;5;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;no;cellular;aug;thu;0;nonexistent;1
59;91;1;999;1.4;93.444;-36.1;4.964;5228.1;retired;married;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
31;31;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;yes;yes;telephone;aug;thu;0;nonexistent;1
46;65;2;999;1.4;93.444;-36.1;4.964;5228.1;services;married;high.school;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
41;120;2;999;1.4;93.444;-36.1;4.964;5228.1;admin.;divorced;university.degree;unknown;no;no;cellular;aug;thu;0;nonexistent;1
31;49;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;unknown;yes;yes;cellular;aug;thu;0;nonexistent;1
34;365;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
34;248;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
31;101;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;high.school;no;yes;yes;cellular;aug;thu;0;nonexistent;1
35;85;1;999;1.4;93.444;-36.1;4.964;5228.1;admin.;single;university.degree;no;no;yes;cellular;aug;thu;0;nonexistent;1
53;178;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
30;138;4;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
29;234;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
47;753;13;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;unknown;unknown;no;no;telephone;aug;thu;0;nonexistent;2
54;904;3;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;high.school;no;yes;yes;cellular;aug;thu;0;nonexistent;2
54;478;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;no;no;cellular;aug;thu;0;nonexistent;1
31;124;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;high.school;no;no;no;cellular;aug;thu;0;nonexistent;1
47;227;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;unknown;unknown;yes;no;cellular;aug;thu;0;nonexistent;1
29;226;3;999;1.4;93.444;-36.1;4.964;5228.1;technician;single;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
47;163;3;999;1.4;93.444;-36.1;4.964;5228.1;blue-collar;married;unknown;unknown;no;yes;cellular;aug;thu;0;nonexistent;1
43;306;5;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;divorced;professional.course;no;no;yes;cellular;aug;thu;0;nonexistent;1
54;89;4;999;1.4;93.444;-36.1;4.964;5228.1;self-employed;married;high.school;no;no;no;cellular;aug;thu;0;nonexistent;1
29;137;1;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;university.degree;no;yes;no;telephone;aug;thu;0;nonexistent;1
51;244;1;999;1.4;93.444;-36.1;4.964;5228.1;management;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
54;64;2;999;1.4;93.444;-36.1;4.964;5228.1;technician;married;professional.course;no;yes;yes;cellular;aug;thu;0;nonexistent;1
51;386;1;999;1.4;93.444;-36.1;4.964;5228.1;management;married;university.degree;no;yes;no;cellular;aug;thu;0;nonexistent;1
33;110;1;999;1.4;93.444;-36.1;4.964;5228.1;housemaid;married;professional.course;no;yes;no;cellular;aug;thu;0;nonexistent;1
